Country,Year,tree_cover_loss_ha,tree_cover_loss_from_fires_ha
BES,2020,9.697954707,0.734686369
BGD,2020,21475.16881,64.37091411
BGR,2020,4795.099953,156.1652582
BHS,2020,2696.178497,986.2612192
BIH,2020,1842.071175,443.3938268
BLR,2020,68932.12499,862.9330098
BLZ,2020,26511.78449,14040.48232
BOL,2020,429780.2985,170964.9622
BRA,2020,3291391.787,964486.378
BRB,2020,22.10970874,0.149900628
BRN,2020,1166.427569,197.1532668
BTN,2020,1288.374488,54.11491833
BWA,2020,1.815258092,0
CAF,2020,55136.67812,2782.342941
CAN,2020,1195271.756,318451.0508
CHE,2020,3927.891163,17.58125343
CHL,2020,70591.90966,16173.91048
CHN,2020,422214.3528,22555.68077
CIV,2020,248337.9668,599.0190116
CMR,2020,202795.6687,1588.673599
COD,2020,1309975.508,46190.71409
COG,2020,64540.10162,4142.84576
COL,2020,324169.4405,28421.72671
COM,2020,265.5116203,10.99770007
CPV,2020,3.269718753,0
CRI,2020,8260.967071,958.4750949
CUB,2020,12618.45342,3376.340453
CUW,2020,1.9561277,0
CYM,2020,8.57770746,0.799826619
CYP,2020,33.19479004,17.99560276
CZE,2020,100258.2355,56.80902597
DEU,2020,186939.6372,462.3384663
DMA,2020,65.61122506,14.32605489
DNK,2020,3193.593482,8.850677413
DOM,2020,21441.16113,3480.938626
DZA,2020,13072.6666,0
ECU,2020,48915.08232,4552.739134
EGY,2020,18.13907617,0
ESP,2020,101988.1181,11150.84324
EST,2020,36805.36932,151.6164781
ETH,2020,17980.78234,20.76975285
FIN,2020,254472.5924,654.6015388
FJI,2020,2066.832067,106.397988
FRA,2020,77745.73714,2518.470592
GAB,2020,22022.27397,349.0825181
GBR,2020,22842.4573,120.1107966
GEO,2020,222.153776,13.44820033
GGY,2020,0.100728041,0
GHA,2020,136599.4771,287.9155044
GIN,2020,178406.6324,517.5420015
GLP,2020,51.92330284,1.552970271
GMB,2020,9.892571436,0
GNB,2020,17107.80285,15.3783626
GNQ,2020,4870.416282,11.76328535
GRC,2020,5427.3562,2104.724222
GRD,2020,18.43700219,0.526999221
GTM,2020,98556.3277,37489.39427
GUF,2020,4289.376692,470.9007314
GUY,2020,15769.9794,2954.24543
HKG,2020,72.53734313,11.18809882
HND,2020,93648.71909,19024.24745
HRV,2020,6051.886035,49.36558245
HTI,2020,3802.056739,212.5322295
HUN,2020,12013.5662,8.678030783
IDN,2020,961587.9431,79955.99311
IMN,2020,7.129409033,1.727721913
IND,2020,137715.5414,1166.417976
IRL,2020,6206.876041,21.28012046
IRN,2020,20.19200929,4.048254764
ISR,2020,46.46654974,1.563142873
ITA,2020,28246.4863,1301.418276
JAM,2020,2169.745702,144.0398319
JEY,2020,0.151916061,0.050617166
JOR,2020,0.195794836,0.065307098
JPN,2020,48057.78632,9.537376031
KAZ,2020,1853.267679,176.8606689
KEN,2020,19044.83437,87.89883582
KGZ,2020,11.89814012,10.85364129
KHM,2020,143487.8109,700.7958461
KNA,2020,10.14993487,4.045444274
KOR,2020,20123.31973,0
LAO,2020,357546.6878,423.5406665
LBN,2020,473.0846457,186.9081278
LBR,2020,220121.3662,3202.309388
LBY,2020,0.780901056,0
LCA,2020,40.73259011,2.24155157
LIE,2020,3.214497264,0
LKA,2020,11216.44942,90.83115941
LSO,2020,16.0650561,0
LTU,2020,22970.48387,29.89083513
LUX,2020,654.6687526,0.698315169
LVA,2020,50462.78383,91.83462038
MAC,2020,0.856855295,0
MAF,2020,1.611100141,0
MAR,2020,3620.779654,0
MDA,2020,1413.631173,11.73998733
MDG,2020,241112.0786,11844.30026
MEX,2020,299526.2896,86153.3958
MKD,2020,1856.080115,111.8299447
MLI,2020,148.847412,0
MMR,2020,310005.3074,1638.562566
MNE,2020,983.183856,190.5645461
MNG,2020,464.6175161,360.9480658
MOZ,2020,232509.0705,3436.160219
MSR,2020,2.21254264,0.368794451
MTQ,2020,65.09517641,4.098520044
MWI,2020,16067.71657,16.66699624
MYS,2020,268721.4917,4545.852672
MYT,2020,166.7884906,4.203910813
NAM,2020,1.460983445,0
NCL,2020,4065.975496,2426.496848
NGA,2020,99199.51539,575.5329673
NIC,2020,111303.3128,28677.27301
NLD,2020,1921.856834,46.33174777
NOR,2020,68362.91363,727.9779926
NPL,2020,2232.811564,45.58713071
NZL,2020,60924.51433,1747.461913
PAK,2020,69.20160856,16.28832962
PAN,2020,27314.29496,2867.149661
PER,2020,278656.6803,23705.6465
PHL,2020,63727.59706,1950.027958
PLW,2020,16.25437658,3.20593948
PNG,2020,78439.73385,2094.916912
POL,2020,74958.89001,292.5918674
PRI,2020,680.7800017,19.39827081
PRK,2020,14775.53225,1243.053451
PRT,2020,62044.38837,16121.15588
PRY,2020,243379.1479,47455.35023
PSE,2020,0.261384861,0
ROU,2020,27445.57389,222.481444
RUS,2020,5442086.35,4091756.503
RWA,2020,3187.317101,15.07127201
SDN,2020,66.80291179,0
SEN,2020,758.458161,0.974351048
SGP,2020,165.2030036,8.767788358
SLB,2020,14598.97726,562.9600071
SLE,2020,154640.5161,673.0190702
SLV,2020,2208.275242,151.1506455
SOM,2020,154.5187799,0.995869137
SPM,2020,0.742969164,0
SRB,2020,4987.055852,173.1348549
SSD,2020,2326.226764,5.443326483
SUR,2020,15096.00654,1842.988088
SVK,2020,11947.17887,43.35443367
SVN,2020,3889.417593,22.44309911
SWE,2020,339968.2296,943.3571156
SWZ,2020,2684.091136,27.26930581
SYR,2020,3037.67036,2198.074358
TCA,2020,34.41261375,4.86398248
TCD,2020,3433.489616,6.70502462
TGO,2020,5506.800261,0.762364978
THA,2020,119414.1862,396.3844037
TJK,2020,0.427671354,0
TLS,2020,1458.868184,78.74014008
TTO,2020,859.9870257,43.69239483
TUN,2020,1062.164916,0
TUR,2020,45348.5848,4633.264924
TWN,2020,1461.499655,5.724266307
TZA,2020,186212.5317,330.583291
UGA,2020,73603.22695,8.460425156
UKR,2020,79461.17693,24551.0063
URY,2020,12682.12121,268.1713344
USA,2020,1966251.342,662817.389
UZB,2020,3.18195055,0
VCT,2020,7.119596357,1.498961904
VEN,2020,139301.839,35608.38202
VGB,2020,0.07308887,0
VIR,2020,14.00582781,0.366814814
VNM,2020,207640.5918,2015.608965
VUT,2020,3935.034108,119.2346897
XAD,2020,0.572059322,0
XCA,2020,0.164427461,0
XKO,2020,970.7898047,86.8404524
XNC,2020,6.185125571,4.542622717
ZAF,2020,62247.30063,7429.771595
ZMB,2020,163028.4378,215.7261731
ZWE,2020,6224.919002,153.6981395
AFG,2021,26.4824616,14.3614758
AGO,2021,298294.0696,1823.047295
AIA,2021,1.682781696,0
ALA,2021,1355.404368,1.350844963
ALB,2021,1685.677236,975.9950218
AND,2021,2.224712977,0.228133594
ARG,2021,201881.8411,33576.09717
ARM,2021,4.964722322,0.174904035
ATG,2021,39.15892521,0.441483045
AUS,2021,261043.5535,132480.9961
AUT,2021,16651.64155,85.5621489
AZE,2021,85.22633726,2.478793186
BDI,2021,2272.251753,0.921570901
BEL,2021,9142.899488,66.54042869
BEN,2021,1704.951118,0.304492895
BES,2021,0.225687472,0
BGD,2021,17587.28023,34.27803102
BGR,2021,6683.899225,386.814712
BHS,2021,1548.812895,774.4597686
BIH,2021,1018.740783,114.4467369
BLR,2021,63478.9778,351.5152958
BLZ,2021,9289.645588,999.3981729
BOL,2021,558393.1163,247849.9985
BRA,2021,2991909.306,595759.4347
BRB,2021,17.2387927,0
BRN,2021,953.160658,79.82751122
BTN,2021,1278.575893,89.62663064
BWA,2021,1.424780803,0
CAF,2021,67180.61472,4224.808668
CAN,2021,2524986.491,1608015.428
CHE,2021,3455.91214,25.58882893
CHL,2021,71610.47119,7062.096114
CHN,2021,536655.7459,22728.49915
CIV,2021,183046.7542,82.51544975
CMR,2021,168797.7997,673.2100142
COD,2021,1247857.47,48259.88622
COG,2021,58192.69138,3819.205103
COL,2021,265167.7357,20503.38597
COM,2021,164.5376841,7.299900451
CRI,2021,7847.994494,701.6788154
CUB,2021,9720.833319,2250.740162
CUW,2021,4.063811762,0.150529277
CYM,2021,10.10522126,0.94527946
CYP,2021,642.8700344,633.4228853
CZE,2021,56292.53564,75.9898494
DEU,2021,202277.8178,475.500505
DMA,2021,30.35926319,5.492616513
DNK,2021,4795.048928,38.07712246
DOM,2021,14182.19621,1032.835209
DZA,2021,20472.89262,0
ECU,2021,30273.22097,3522.463587
EGY,2021,17.81208131,0
ESP,2021,85791.95758,16094.52825
EST,2021,34004.02271,126.7641919
ETH,2021,19751.43828,33.50709394
FIN,2021,266899.1262,812.3113989
FJI,2021,7198.83328,498.7178823
FRA,2021,112886.0348,3507.696494
GAB,2021,18317.62963,220.6180228
GBR,2021,26215.79534,118.7591372
GEO,2021,420.2624458,27.43449995
GGY,2021,0.55413069,0.302158185
GHA,2021,101378.9547,55.99966153
GIN,2021,167376.7459,437.7660359
GLP,2021,67.73279767,0.962760495
GMB,2021,19.0373595,0
GNB,2021,13684.85412,12.21660541
GNQ,2021,8905.680921,32.27323672
GRC,2021,49038.51921,45375.9772
GRD,2021,15.95471226,6.02018496
GTM,2021,49896.23235,6179.943464
GUF,2021,2205.032998,213.1672509
GUY,2021,9536.996539,633.0157042
HKG,2021,58.3747495,7.198052636
HND,2021,69497.94968,8384.692303
HRV,2021,5264.327176,16.41640352
HTI,2021,2413.744533,215.2783156
HUN,2021,13752.8992,17.49293438
IDN,2021,841391.391,28663.22788
IMN,2021,13.98223792,0.31737391
IND,2021,132747.5857,838.5597934
IRL,2021,8779.724237,63.33722047
IRN,2021,20.99845652,1.916313304
ISR,2021,28.61547411,6.085150819
ITA,2021,28263.99584,6298.744195
JAM,2021,1485.24724,48.22271441
JEY,2021,1.62036094,0.455464573
JPN,2021,48455.78435,4.679833604
KAZ,2021,718.4090624,143.21614
KEN,2021,7564.226607,69.52740727
KGZ,2021,17.53534597,17.13530006
KHM,2021,144246.3399,539.0613368
KNA,2021,9.416269064,0.515122501
KOR,2021,17343.51161,0
LAO,2021,317575.3887,459.9792054
LBN,2021,672.6176721,424.8362547
LBR,2021,129838.0108,1058.619559
LBY,2021,0.519608961,0
LCA,2021,34.60395207,1.569874353
LIE,2021,0.632270561,0
LKA,2021,13295.78236,116.3762659
LSO,2021,16.91761748,0
LTU,2021,22633.62647,61.6299052
LUX,2021,1054.579088,3.55237635
LVA,2021,48422.10577,98.18451313
MAF,2021,2.123582321,0
MAR,2021,1538.462118,0
MDA,2021,1131.309422,26.33821724
MDG,2021,234879.894,18527.89954
MEX,2021,189079.4191,40875.45252
MKD,2021,2304.283069,1057.524781
MLI,2021,130.3092423,0
MMR,2021,304151.7459,1502.838268
MNE,2021,507.7594136,88.9298907
MNG,2021,186.6896926,103.9572197
MOZ,2021,278039.3502,1939.021548
MSR,2021,2.507342792,0.073739561
MTQ,2021,43.55235253,0.148933582
MWI,2021,16564.31078,24.01298206
MYS,2021,277553.7327,3335.503507
MYT,2021,63.72506182,1.200845476
NAM,2021,4.372500487,0
NCL,2021,656.2899234,329.9519645
NGA,2021,97193.04939,178.3247637
NIC,2021,91850.90686,16545.1472
NLD,2021,2456.673268,54.71905896
NOR,2021,63937.4326,501.9982352
NPL,2021,2752.510133,198.229738
NZL,2021,66242.98621,1482.559276
PAK,2021,63.18273148,22.02095351
PAN,2021,24390.43732,1908.016619
PER,2021,225203.9441,25832.28702
PHL,2021,48882.82363,1102.759492
PLW,2021,3.280796891,0
PNG,2021,76613.32149,3292.526567
POL,2021,77568.08842,377.3213059
PRI,2021,690.9724485,9.876501524
PRK,2021,13742.55346,623.8325993
PRT,2021,37223.92353,4217.279846
PRY,2021,277165.3843,48515.70928
ROU,2021,14699.4411,43.16084887
RUS,2021,6518851.583,5359431.746
RWA,2021,2922.131627,6.765501537
SDN,2021,50.32012087,0
SEN,2021,176.6263064,0
SGP,2021,200.9646094,0.769092571
SLB,2021,11999.64431,480.6153665
SLE,2021,113032.5737,393.6343891
SLV,2021,1488.705839,58.88399502
SOM,2021,169.1360008,0.07692989
SRB,2021,4072.238843,139.9582021
SSD,2021,2812.002841,7.514962653
SUR,2021,12262.02727,1490.097965
SVK,2021,6097.650248,24.29572946
SVN,2021,2232.826411,33.0911696
SWE,2021,333156.9565,602.168883
SWZ,2021,3160.017833,64.02724195
SXM,2021,0.073251816,0
SYC,2021,0.151835789,0
SYR,2021,2856.115068,1650.926254
TCA,2021,43.21771064,2.216933502
TCD,2021,5095.147735,24.38107633
TGO,2021,5897.964231,4.116379901
THA,2021,122815.8115,192.2506713
TLS,2021,1430.726611,68.62773283
TTO,2021,315.7758219,4.616796437
TUN,2021,2079.124414,0
TUR,2021,79284.22953,26968.86694
TWN,2021,1463.193064,12.21183615
TZA,2021,165076.8303,458.8785034
UGA,2021,49244.9907,3.07687791
UKR,2021,66593.03265,12649.61264
URY,2021,16999.25677,573.0149666
USA,2021,2043919.938,845693.9824
UZB,2021,3.505739946,0.172935167
VCT,2021,13.03725397,0.898950208
VEN,2021,64423.75979,6586.867717
VGB,2021,4.092813938,0
VIR,2021,19.2771757,1.60874224
VNM,2021,193074.0674,1954.821694
VUT,2021,57.74947852,8.712247239
XAD,2021,0.826633569,0
XCA,2021,0.323958877,0
XKO,2021,520.1185163,31.77947937
XNC,2021,2.711850674,0.314652322
ZAF,2021,52067.37509,4627.017664
ZMB,2021,201456.6103,1428.359708
ZWE,2021,9054.487215,109.8276727
